"","simulation","iteration","T1N","T1S","T2N","T2S","pval","Simulation","numsig","numsig2"
"6448",73,88,88,22,88,23,1,"73",0,0
"6449",73,89,89,22,89,23,1,"73",0,0
"6450",73,90,90,23,90,23,1,"73",0,0
"6451",73,91,91,23,91,23,1,"73",0,0
"6452",73,92,92,23,92,24,0.999999999999999,"73",0,0
"6453",73,93,93,23,93,25,0.866921561647502,"73",0,0
"6454",73,94,94,24,94,26,0.868893005596394,"73",0,0
"6455",73,95,95,24,95,27,0.743345051069798,"73",0,0
"6456",73,96,96,25,96,27,0.870991194797463,"73",0,0
"6457",73,97,97,25,97,28,0.74726867999525,"73",0,0
"6458",73,98,98,25,98,29,0.631489019180117,"73",0,0
"6459",73,99,99,26,99,30,0.635937618482964,"73",0,0
"6460",73,100,100,26,100,31,0.530941190070131,"73",0,0
"6461",74,1,1,0,1,0,1,"74",0,0
"6462",74,2,2,0,2,0,1,"74",0,0
"6463",74,3,3,0,3,1,1,"74",0,0
"6464",74,4,4,0,4,2,0.414216178242525,"74",0,0
"6465",74,5,5,0,5,3,0.167546277488617,"74",0,0
"6466",74,6,6,1,6,3,0.54029137460742,"74",0,0
"6467",74,7,7,1,7,3,0.554113130069446,"74",0,0
"6468",74,8,8,2,8,4,0.605576616335346,"74",0,0
"6469",74,9,9,2,9,4,0.617075077451974,"74",0,0
"6470",74,10,10,2,10,4,0.625585231524325,"74",0,0
"6471",74,11,11,2,11,5,0.359942102475147,"74",0,0
"6472",74,12,12,2,12,5,0.36909096604728,"74",0,0
"6473",74,13,13,2,13,6,0.202396015972959,"74",0,0
"6474",74,14,14,2,14,6,0.20948237571633,"74",0,0
"6475",74,15,15,2,15,6,0.215499509069327,"74",0,0
"6476",74,16,16,3,16,7,0.252559317185168,"74",0,0
"6477",74,17,17,4,17,7,0.463450109749772,"74",0,0
"6478",74,18,18,5,18,7,0.723673609831763,"74",0,0
"6479",74,19,19,6,19,7,1,"74",0,0
"6480",74,20,20,7,20,7,1,"74",0,0
"6481",74,21,21,7,21,8,0.999999999999999,"74",0,0
"6482",74,22,22,7,22,8,0.999999999999999,"74",0,0
"6483",74,23,23,7,23,8,1,"74",0,0
"6484",74,24,24,7,24,9,0.759462865379934,"74",0,0
"6485",74,25,25,7,25,10,0.550453012754493,"74",0,0
"6486",74,26,26,7,26,11,0.381859829280478,"74",0,0
"6487",74,27,27,7,27,12,0.25435060875183,"74",0,0
"6488",74,28,28,7,28,12,0.258917134251534,"74",0,0
"6489",74,29,29,7,29,13,0.167197302320114,"74",0,0
"6490",74,30,30,7,30,14,0.104376686599757,"74",0,0
"6491",74,31,31,7,31,14,0.107381959313133,"74",0,0
"6492",74,32,32,7,32,14,0.110189943168885,"74",0,0
"6493",74,33,33,8,33,14,0.191694602051888,"74",0,0
"6494",74,34,34,9,34,14,0.305229099828076,"74",0,0
"6495",74,35,35,10,35,14,0.449999876185607,"74",0,0
"6496",74,36,36,10,36,15,0.322093771768663,"74",0,0
"6497",74,37,37,11,37,15,0.465074744560606,"74",0,0
"6498",74,38,38,11,38,15,0.468228366068531,"74",0,0
"6499",74,39,39,11,39,15,0.471169998490056,"74",0,0
"6500",74,40,40,11,40,15,0.473920420172139,"74",0,0
"6501",74,41,41,12,41,16,0.484778207605617,"74",0,0
"6502",74,42,42,12,42,16,0.487453290364035,"74",0,0
"6503",74,43,43,13,43,16,0.648255596305976,"74",0,0
"6504",74,44,44,13,44,17,0.499888837211781,"74",0,0
"6505",74,45,45,13,45,17,0.502334954360502,"74",0,0
"6506",74,46,46,13,46,18,0.377623535363067,"74",0,0
"6507",74,47,47,13,47,18,0.380186957736476,"74",0,0
"6508",74,48,48,14,48,18,0.516002935443586,"74",0,0
"6509",74,49,49,14,49,18,0.518130201450153,"74",0,0
"6510",74,50,50,15,50,18,0.670589268175563,"74",0,0
"6511",74,51,51,16,51,18,0.833634883024682,"74",0,0
"6512",74,52,52,16,52,18,0.834417465855973,"74",0,0
"6513",74,53,53,16,53,18,0.835160185684119,"74",0,0
"6514",74,54,54,16,54,19,0.680930528930808,"74",0,0
"6515",74,55,55,16,55,19,0.682236562435615,"74",0,0
"6516",74,56,56,16,56,19,0.683480902201426,"74",0,0
"6517",74,57,57,16,57,19,0.68466784511105,"74",0,0
"6518",74,58,58,16,58,19,0.685801296000255,"74",0,0
"6519",74,59,59,17,59,20,0.69147723932864,"74",0,0
"6520",74,60,60,17,60,20,0.69258529754515,"74",0,0
"6521",74,61,61,18,61,20,0.845000934321652,"74",0,0
"6522",74,62,62,18,62,20,0.845556241197508,"74",0,0
"6523",74,63,63,18,63,20,0.846088271829232,"74",0,0
"6524",74,64,64,18,64,21,0.700928343391501,"74",0,0
"6525",74,65,65,18,65,22,0.568618208663594,"74",0,0
"6526",74,66,66,19,66,23,0.57506213017395,"74",0,0
"6527",74,67,67,19,67,23,0.576387181754138,"74",0,0
"6528",74,68,68,20,68,24,0.582399482932115,"74",0,0
"6529",74,69,69,20,69,24,0.583700589104084,"74",0,0
"6530",74,70,70,20,70,24,0.584952996113922,"74",0,0
"6531",74,71,71,20,71,24,0.586159403087907,"74",0,0
"6532",74,72,72,20,72,24,0.587322312348455,"74",0,0
"6533",74,73,73,20,73,24,0.588444047104415,"74",0,0
"6534",74,74,74,20,74,25,0.474751517677456,"74",0,0
"6535",74,75,75,20,75,25,0.47603349294243,"74",0,0
"6536",74,76,76,21,76,25,0.596335825322882,"74",0,0
"6537",74,77,77,22,77,25,0.726349890211531,"74",0,0
"6538",74,78,78,23,78,25,0.862280304006371,"74",0,0
"6539",74,79,79,23,79,26,0.730852953187985,"74",0,0
"6540",74,80,80,23,80,26,0.731576869079179,"74",0,0
"6541",74,81,81,23,81,27,0.609874899021771,"74",0,0
"6542",74,82,82,24,82,28,0.614667358799593,"74",0,0
"6543",74,83,83,24,83,28,0.615653304647644,"74",0,0
"6544",74,84,84,24,84,28,0.616608533867728,"74",0,0
"6545",74,85,85,25,85,29,0.621151198653915,"74",0,0
"6546",74,86,86,25,86,30,0.513138785251584,"74",0,0
"6547",74,87,87,25,87,30,0.514273132921691,"74",0,0
"6548",74,88,88,25,88,30,0.515374143121551,"74",0,0
"6549",74,89,89,25,89,30,0.516443271333809,"74",0,0
"6550",74,90,90,26,90,30,0.62909137688593,"74",0,0
"6551",74,91,91,27,91,30,0.749234477817514,"74",0,0
"6552",74,92,92,27,92,30,0.749832913076112,"74",0,0
"6553",74,93,93,27,93,30,0.75041435288002,"74",0,0
"6554",74,94,94,28,94,31,0.753269191392252,"74",0,0
"6555",74,95,95,29,95,31,0.875974992978673,"74",0,0
"6556",74,96,96,30,96,32,0.877340371490752,"74",0,0
"6557",74,97,97,30,97,32,0.877638437051001,"74",0,0
"6558",74,98,98,30,98,32,0.877928322856466,"74",0,0
"6559",74,99,99,30,99,32,0.878210363410552,"74",0,0
"6560",74,100,100,30,100,32,0.878484875112046,"74",0,0
"6561",75,1,1,0,1,0,1,"75",0,0
"6562",75,2,2,0,2,0,1,"75",0,0
"6563",75,3,3,0,3,0,1,"75",0,0
"6564",75,4,4,1,4,0,1,"75",0,0
"6565",75,5,5,1,5,0,1,"75",0,0
"6566",75,6,6,2,6,0,0.438578026081,"75",0,0
"6567",75,7,7,2,7,1,1,"75",0,0
"6568",75,8,8,2,8,1,1,"75",0,0
"6569",75,9,9,2,9,2,1,"75",0,0
"6570",75,10,10,2,10,3,1,"75",0,0
"6571",75,11,11,2,11,3,1,"75",0,0
"6572",75,12,12,2,12,3,1,"75",0,0
"6573",75,13,13,3,13,3,1,"75",0,0
"6574",75,14,14,4,14,4,1,"75",0,0
"6575",75,15,15,4,15,4,1,"75",0,0
"6576",75,16,16,4,16,5,1,"75",0,0
"6577",75,17,17,4,17,5,1,"75",0,0
"6578",75,18,18,4,18,5,1,"75",0,0
"6579",75,19,19,5,19,5,0.999999999999999,"75",0,0
"6580",75,20,20,6,20,5,1,"75",0,0
"6581",75,21,21,6,21,6,1,"75",0,0
"6582",75,22,22,6,22,6,1,"75",0,0
"6583",75,23,23,7,23,6,1,"75",0,0
"6584",75,24,24,8,24,6,0.750823518899001,"75",0,0
"6585",75,25,25,9,25,6,0.537093978442642,"75",0,0
"6586",75,26,26,9,26,7,0.763824315315463,"75",0,0
"6587",75,27,27,10,27,8,0.772829992684448,"75",0,0
"6588",75,28,28,10,28,9,1,"75",0,0
"6589",75,29,29,10,29,10,1,"75",0,0
"6590",75,30,30,10,30,10,0.999999999999999,"75",0,0
"6591",75,31,31,10,31,10,0.999999999999999,"75",0,0
"6592",75,32,32,10,32,10,1,"75",0,0
"6593",75,33,33,11,33,10,0.999999999999999,"75",0,0
"6594",75,34,34,11,34,11,1,"75",0,0
"6595",75,35,35,11,35,11,1,"75",0,0
"6596",75,36,36,12,36,11,1,"75",0,0
"6597",75,37,37,12,37,11,0.999999999999999,"75",0,0
"6598",75,38,38,12,38,11,0.999999999999999,"75",0,0
"6599",75,39,39,12,39,11,0.999999999999999,"75",0,0
"6600",75,40,40,13,40,11,0.807250167932007,"75",0,0
"6601",75,41,41,13,41,12,0.999999999999999,"75",0,0
"6602",75,42,42,13,42,12,0.999999999999999,"75",0,0
"6603",75,43,43,14,43,12,0.814368653497677,"75",0,0
"6604",75,44,44,14,44,13,0.999999999999999,"75",0,0
"6605",75,45,45,14,45,14,1,"75",0,0
"6606",75,46,46,14,46,14,1,"75",0,0
"6607",75,47,47,14,47,14,1,"75",0,0
"6608",75,48,48,14,48,14,1,"75",0,0
"6609",75,49,49,14,49,14,1,"75",0,0
"6610",75,50,50,14,50,15,0.999999999999999,"75",0,0
"6611",75,51,51,14,51,15,1,"75",0,0
"6612",75,52,52,15,52,16,1,"75",0,0
"6613",75,53,53,16,53,16,1,"75",0,0
"6614",75,54,54,16,54,16,1,"75",0,0
"6615",75,55,55,16,55,16,1,"75",0,0
"6616",75,56,56,16,56,17,1,"75",0,0
"6617",75,57,57,16,57,17,1,"75",0,0
"6618",75,58,58,16,58,18,0.838370954944152,"75",0,0
"6619",75,59,59,17,59,18,1,"75",0,0
"6620",75,60,60,18,60,18,1,"75",0,0
"6621",75,61,61,18,61,18,1,"75",0,0
"6622",75,62,62,18,62,19,1,"75",0,0
"6623",75,63,63,18,63,20,0.846088271829232,"75",0,0
"6624",75,64,64,18,64,20,0.846598468571359,"75",0,0
"6625",75,65,65,18,65,21,0.701883261745383,"75",0,0
"6626",75,66,66,19,66,22,0.70677752302912,"75",0,0
"6627",75,67,67,20,67,23,0.711302657605692,"75",0,0
"6628",75,68,68,20,68,23,0.712256018802937,"75",0,0
"6629",75,69,69,20,69,23,0.713172773674818,"75",0,0
"6630",75,70,70,20,70,24,0.584952996113922,"75",0,0
"6631",75,71,71,21,71,24,0.718301431200635,"75",0,0
"6632",75,72,72,21,72,25,0.591834208542994,"75",0,0
"6633",75,73,73,22,73,26,0.597136274120697,"75",0,0
"6634",75,74,74,22,74,26,0.598344506553142,"75",0,0
"6635",75,75,75,22,75,26,0.599510178560003,"75",0,0
"6636",75,76,76,23,76,26,0.728527887121606,"75",0,0
"6637",75,77,77,23,77,26,0.729329801058504,"75",0,0
"6638",75,78,78,23,78,27,0.606769754594311,"75",0,0
"6639",75,79,79,24,79,28,0.611509546826496,"75",0,0
"6640",75,80,80,25,80,29,0.615970123257958,"75",0,0
"6641",75,81,81,26,81,29,0.740018424756203,"75",0,0
"6642",75,82,82,27,82,29,0.869203269319102,"75",0,0
"6643",75,83,83,27,83,30,0.743733021099071,"75",0,0
"6644",75,84,84,27,84,30,0.74449924418435,"75",0,0
"6645",75,85,85,28,85,31,0.747277902488108,"75",0,0
"6646",75,86,86,28,86,31,0.74802887225396,"75",0,0
"6647",75,87,87,28,87,32,0.632305439689419,"75",0,0
"6648",75,88,88,29,88,32,0.751402383549428,"75",0,0
"6649",75,89,89,30,89,33,0.753910001559861,"75",0,0
"6650",75,90,90,30,90,33,0.754631571518987,"75",0,0
"6651",75,91,91,30,91,33,0.755331181058253,"75",0,0
"6652",75,92,92,30,92,33,0.756009825807539,"75",0,0
"6653",75,93,93,30,93,33,0.756668441687385,"75",0,0
"6654",75,94,94,30,94,33,0.757307909345683,"75",0,0
"6655",75,95,95,30,95,34,0.645162575284918,"75",0,0
"6656",75,96,96,31,96,34,0.760354260685642,"75",0,0
"6657",75,97,97,31,97,34,0.760964789827006,"75",0,0
"6658",75,98,98,31,98,34,0.761558359140583,"75",0,0
"6659",75,99,99,32,99,34,0.880168454906725,"75",0,0
"6660",75,100,100,32,100,35,0.764461252264973,"75",0,0
"6661",76,1,1,0,1,1,1,"76",0,0
"6662",76,2,2,0,2,1,1,"76",0,0
"6663",76,3,3,0,3,1,1,"76",0,0
"6664",76,4,4,0,4,1,1,"76",0,0
"6665",76,5,5,1,5,1,1,"76",0,0
"6666",76,6,6,2,6,1,1,"76",0,0
"6667",76,7,7,2,7,1,1,"76",0,0
"6668",76,8,8,2,8,2,1,"76",0,0
"6669",76,9,9,2,9,3,1,"76",0,0
"6670",76,10,10,3,10,3,1,"76",0,0
"6671",76,11,11,3,11,3,1,"76",0,0
"6672",76,12,12,3,12,3,1,"76",0,0
"6673",76,13,13,3,13,3,1,"76",0,0
"6674",76,14,14,4,14,3,1,"76",0,0
"6675",76,15,15,5,15,3,0.679708154348493,"76",0,0
"6676",76,16,16,5,16,4,1,"76",0,0
"6677",76,17,17,5,17,4,1,"76",0,0
"6678",76,18,18,5,18,4,1,"76",0,0
"6679",76,19,19,6,19,4,0.712579322467862,"76",0,0
"6680",76,20,20,6,20,4,0.715000654688089,"76",0,0
"6681",76,21,21,6,21,4,0.717139500592314,"76",0,0
"6682",76,22,22,7,22,4,0.486234321388297,"76",0,0
"6683",76,23,23,7,23,4,0.489365040523945,"76",0,0
"6684",76,24,24,7,24,4,0.492185722823302,"76",0,0
"6685",76,25,25,8,25,5,0.519040028515736,"76",0,0
"6686",76,26,26,8,26,5,0.521839390333615,"76",0,0
"6687",76,27,27,9,27,5,0.35154922591175,"76",0,0
"6688",76,28,28,9,28,5,0.354539479773501,"76",0,0
"6689",76,29,29,10,29,5,0.23034015504794,"76",0,0
"6690",76,30,30,10,30,5,0.233037982273905,"76",0,0
"6691",76,31,31,10,31,5,0.235539705183928,"76",0,0
"6692",76,32,32,10,32,5,0.237865897037517,"76",0,0
"6693",76,33,33,11,33,6,0.260197270696397,"76",0,0
"6694",76,34,34,11,34,6,0.262618290442521,"76",0,0
"6695",76,35,35,11,35,6,0.264881504035521,"76",0,0
"6696",76,36,36,12,36,6,0.173568166555922,"76",0,0
"6697",76,37,37,12,37,6,0.175500762614539,"76",0,0
"6698",76,38,38,12,38,6,0.177322398304363,"76",0,0
"6699",76,39,39,13,39,7,0.194787050793491,"76",0,0
"6700",76,40,40,13,40,7,0.196705602458947,"76",0,0
"6701",76,41,41,13,41,8,0.311524861655216,"76",0,0
"6702",76,42,42,13,42,9,0.456585434144299,"76",0,0
"6703",76,43,43,13,43,9,0.458433796751364,"76",0,0
"6704",76,44,44,13,44,9,0.46018093544712,"76",0,0
"6705",76,45,45,14,45,9,0.333707152290675,"76",0,0
"6706",76,46,46,14,46,9,0.335503953072994,"76",0,0
"6707",76,47,47,14,47,10,0.477935056824652,"76",0,0
"6708",76,48,48,14,48,10,0.479500122186953,"76",0,0
"6709",76,49,49,14,49,11,0.643035183325788,"76",0,0
"6710",76,50,50,14,50,11,0.64416722268371,"76",0,0
"6711",76,51,51,14,51,11,0.645244806850927,"76",0,0
"6712",76,52,52,14,52,11,0.646271786251112,"76",0,0
"6713",76,53,53,14,53,11,0.6472516555572,"76",0,0
"6714",76,54,54,14,54,11,0.64818759396,"76",0,0
"6715",76,55,55,14,55,11,0.649082500075155,"76",0,0
"6716",76,56,56,14,56,11,0.649939022304961,"76",0,0
"6717",76,57,57,15,57,11,0.503083098109509,"76",0,0
"6718",76,58,58,16,58,12,0.515095922399497,"76",0,0
"6719",76,59,59,16,59,13,0.668914188345481,"76",0,0
"6720",76,60,60,16,60,13,0.669756505847157,"76",0,0
"6721",76,61,61,16,61,13,0.670565129736854,"76",0,0
"6722",76,62,62,17,62,14,0.678302465597232,"76",0,0
"6723",76,63,63,18,63,14,0.539216037064631,"76",0,0
"6724",76,64,64,18,64,15,0.686120466415932,"76",0,0
"6725",76,65,65,18,65,15,0.686911504131262,"76",0,0
"6726",76,66,66,19,66,15,0.550432675693881,"76",0,0
"6727",76,67,67,19,67,15,0.551461256580761,"76",0,0
"6728",76,68,68,20,68,15,0.432702505502064,"76",0,0
"6729",76,69,69,21,69,15,0.332395530927967,"76",0,0
"6730",76,70,70,21,70,15,0.333611232755314,"76",0,0
"6731",76,71,71,22,71,15,0.251341787890031,"76",0,0
"6732",76,72,72,22,72,15,0.252499409758247,"76",0,0
"6733",76,73,73,22,73,16,0.345646402793183,"76",0,0
"6734",76,74,74,22,74,16,0.346790247887542,"76",0,0
"6735",76,75,75,22,75,16,0.347898106946756,"76",0,0
"6736",76,76,76,22,76,17,0.457563041712633,"76",0,0
"6737",76,77,77,23,77,17,0.358170356900131,"76",0,0
"6738",76,78,78,23,78,17,0.35924888143426,"76",0,0
"6739",76,79,79,23,79,18,0.46787253212637,"76",0,0
"6740",76,80,80,23,80,18,0.468844633947602,"76",0,0
"6741",76,81,81,23,81,19,0.590678625296306,"76",0,0
"6742",76,82,82,23,82,20,0.722530397084671,"76",0,0
"6743",76,83,83,23,83,21,0.860410063835351,"76",0,0
"6744",76,84,84,23,84,21,0.860705711852424,"76",0,0
"6745",76,85,85,23,85,21,0.860992598273002,"76",0,0
"6746",76,86,86,23,86,21,0.861271108637687,"76",0,0
"6747",76,87,87,24,87,21,0.729146617924754,"76",0,0
"6748",76,88,88,24,88,22,0.863786654126174,"76",0,0
"6749",76,89,89,24,89,22,0.864053997445792,"76",0,0
"6750",76,90,90,24,90,22,0.86431388365482,"76",0,0
"6751",76,91,91,24,91,22,0.864566621836621,"76",0,0
"6752",76,92,92,25,92,22,0.735296909466273,"76",0,0
"6753",76,93,93,25,93,22,0.735765571237835,"76",0,0
"6754",76,94,94,25,94,22,0.736221860819131,"76",0,0
"6755",76,95,95,25,95,22,0.736666263698801,"76",0,0
"6756",76,96,96,25,96,22,0.737099240201371,"76",0,0
"6757",76,97,97,25,97,22,0.737521227102056,"76",0,0
"6758",76,98,98,25,98,22,0.737932639118424,"76",0,0
"6759",76,99,99,25,99,22,0.738333870289783,"76",0,0
"6760",76,100,100,25,100,22,0.738725295254033,"76",0,0
"6761",77,1,1,0,1,1,1,"77",0,0
"6762",77,2,2,1,2,2,1,"77",0,0
"6763",77,3,3,1,3,2,1,"77",0,0
"6764",77,4,4,2,4,2,1,"77",0,0
"6765",77,5,5,2,5,3,1,"77",0,0
"6766",77,6,6,2,6,4,0.563702861650773,"77",0,0
"6767",77,7,7,2,7,5,0.285049407402613,"77",0,0
"6768",77,8,8,2,8,6,0.133614402537715,"77",0,0
"6769",77,9,9,3,9,6,0.34577858615116,"77",0,0
"6770",77,10,10,3,10,7,0.179712494879,"77",0,0
"6771",77,11,11,3,11,7,0.198958931092402,"77",0,0
"6772",77,12,12,3,12,8,0.101277216633276,"77",0,0
"6773",77,13,13,4,13,9,0.116664464781024,"77",0,0
"6774",77,14,14,4,14,9,0.129587766705145,"77",0,0
"6775",77,15,15,4,15,9,0.140548308437024,"77",0,0
"6776",77,16,16,4,16,9,0.149938689111366,"77",0,0
"6777",77,17,17,4,17,9,0.158061570532113,"77",0,0
"6778",77,18,18,5,18,9,0.305058859261678,"77",0,0
"6779",77,19,19,5,19,9,0.313027840669651,"77",0,0
"6780",77,20,20,6,20,10,0.332921608065566,"77",0,0
"6781",77,21,21,7,21,11,0.349574806123298,"77",0,0
"6782",77,22,22,8,22,12,0.363722327380711,"77",0,0
"6783",77,23,23,8,23,12,0.37224579987814,"77",0,0
"6784",77,24,24,9,24,13,0.384820773523065,"77",0,0
"6785",77,25,25,9,25,14,0.256371669949325,"77",0,0
"6786",77,26,26,9,26,14,0.264054179751024,"77",0,0
"6787",77,27,27,10,27,14,0.411313791776259,"77",0,0
"6788",77,28,28,10,28,14,0.417886964317501,"77",0,0
"6789",77,29,29,10,29,14,0.423817321485965,"77",0,0
"6790",77,30,30,10,30,14,0.429195300440349,"77",0,0
"6791",77,31,31,10,31,14,0.434095066846371,"77",0,0
"6792",77,32,32,10,32,15,0.30544804067441,"77",0,0
"6793",77,33,33,10,33,16,0.207821389050564,"77",0,0
"6794",77,34,34,10,34,16,0.212137819167498,"77",0,0
"6795",77,35,35,10,35,17,0.140676586999009,"77",0,0
"6796",77,36,36,10,36,17,0.144127034816016,"77",0,0
"6797",77,37,37,11,37,17,0.230733273531704,"77",0,0
"6798",77,38,38,11,38,17,0.234444718042461,"77",0,0
"6799",77,39,39,12,39,17,0.348680135166757,"77",0,0
"6800",77,40,40,12,40,17,0.352218131924473,"77",0,0
"6801",77,41,41,12,41,18,0.251653205059339,"77",0,0
"6802",77,42,42,12,42,18,0.254890857547167,"77",0,0
"6803",77,43,43,12,43,19,0.177809756206985,"77",0,0
"6804",77,44,44,12,44,19,0.180576961496433,"77",0,0
"6805",77,45,45,12,45,19,0.18320151869278,"77",0,0
"6806",77,46,46,12,46,20,0.125450563930442,"77",0,0
"6807",77,47,47,13,47,21,0.132939100094614,"77",0,0
"6808",77,48,48,13,48,21,0.135222597466692,"77",0,0
"6809",77,49,49,14,49,21,0.205903210732068,"77",0,0
"6810",77,50,50,14,50,21,0.208412803684149,"77",0,0
"6811",77,51,51,14,51,22,0.146958998661474,"77",0,0
"6812",77,52,52,14,52,23,0.101300175741058,"77",0,0
"6813",77,53,53,14,53,23,0.103077774242633,"77",0,0
"6814",77,54,54,14,54,24,0.0697573067292423,"77",0,0
"6815",77,55,55,15,55,24,0.110823821132975,"77",0,0
"6816",77,56,56,15,56,24,0.112571961150377,"77",0,0
"6817",77,57,57,15,57,24,0.114254888213253,"77",0,0
"6818",77,58,58,15,58,24,0.115876040796282,"77",0,0
"6819",77,59,59,15,59,24,0.117438634441391,"77",0,0
"6820",77,60,60,15,60,25,0.0813611292340757,"77",0,0
"6821",77,61,61,15,61,25,0.0826092298305451,"77",0,0
"6822",77,62,62,15,62,25,0.083817132564616,"77",0,0
"6823",77,63,63,15,63,25,0.0849866424163786,"77",0,0
"6824",77,64,64,15,64,26,0.0581824983593125,"77",0,0
"6825",77,65,65,15,65,26,0.0590944004245781,"77",0,0
"6826",77,66,66,15,66,27,0.0398233061119706,"77",1,1
"6827",78,1,1,0,1,0,1,"78",0,0
"6828",78,2,2,1,2,0,1,"78",0,0
"6829",78,3,3,1,3,1,1,"78",0,0
"6830",78,4,4,2,4,1,1,"78",0,0
"6831",78,5,5,2,5,1,1,"78",0,0
"6832",78,6,6,3,6,1,0.54029137460742,"78",0,0
"6833",78,7,7,3,7,1,0.554113130069446,"78",0,0
"6834",78,8,8,3,8,2,1,"78",0,0
"6835",78,9,9,4,9,2,0.617075077451974,"78",0,0
"6836",78,10,10,5,10,2,0.348442576594735,"78",0,0
"6837",78,11,11,6,11,3,0.385800564508283,"78",0,0
"6838",78,12,12,6,12,4,0.678845299424318,"78",0,0
"6839",78,13,13,7,13,4,0.427244182193295,"78",0,0
"6840",78,14,14,7,14,4,0.438986387114714,"78",0,0
"6841",78,15,15,7,15,5,0.709388115014226,"78",0,0
"6842",78,16,16,7,16,6,1,"78",0,0
"6843",78,17,17,7,17,6,1,"78",0,0
"6844",78,18,18,7,18,7,1,"78",0,0
"6845",78,19,19,7,19,7,1,"78",0,0
"6846",78,20,20,7,20,7,1,"78",0,0
"6847",78,21,21,7,21,7,0.999999999999999,"78",0,0
"6848",78,22,22,8,22,7,0.999999999999999,"78",0,0
"6849",78,23,23,9,23,7,0.756888281831839,"78",0,0
"6850",78,24,24,9,24,7,0.759462865379934,"78",0,0
"6851",78,25,25,9,25,8,0.999999999999999,"78",0,0
"6852",78,26,26,10,26,9,1,"78",0,0
"6853",78,27,27,10,27,9,1,"78",0,0
"6854",78,28,28,10,28,9,1,"78",0,0
"6855",78,29,29,11,29,9,0.782353655711605,"78",0,0
"6856",78,30,30,11,30,9,0.784191229401619,"78",0,0
"6857",78,31,31,11,31,10,0.999999999999999,"78",0,0
"6858",78,32,32,11,32,10,1,"78",0,0
"6859",78,33,33,11,33,10,0.999999999999999,"78",0,0
"6860",78,34,34,11,34,10,1,"78",0,0
"6861",78,35,35,11,35,10,1,"78",0,0
"6862",78,36,36,11,36,10,0.999999999999999,"78",0,0
"6863",78,37,37,11,37,10,1,"78",0,0
"6864",78,38,38,12,38,11,0.999999999999999,"78",0,0
"6865",78,39,39,12,39,12,1,"78",0,0
"6866",78,40,40,12,40,12,1,"78",0,0
"6867",78,41,41,12,41,12,1,"78",0,0
"6868",78,42,42,13,42,12,0.999999999999999,"78",0,0
"6869",78,43,43,14,43,12,0.814368653497677,"78",0,0
"6870",78,44,44,14,44,12,0.815259618059847,"78",0,0
"6871",78,45,45,15,45,12,0.64548484933412,"78",0,0
"6872",78,46,46,16,46,12,0.496665794554995,"78",0,0
"6873",78,47,47,16,47,12,0.49865759932111,"78",0,0
"6874",78,48,48,17,48,12,0.373939880591483,"78",0,0
"6875",78,49,49,17,49,12,0.376039891871664,"78",0,0
"6876",78,50,50,17,50,12,0.378036820436076,"78",0,0
"6877",78,51,51,17,51,13,0.514452626914764,"78",0,0
"6878",78,52,52,18,52,14,0.523879020194684,"78",0,0
"6879",78,53,53,18,53,14,0.525609945944573,"78",0,0
"6880",78,54,54,18,54,15,0.676103314023147,"78",0,0
"6881",78,55,55,18,55,16,0.836537706726263,"78",0,0
"6882",78,56,56,19,56,16,0.683480902201426,"78",0,0
"6883",78,57,57,19,57,17,0.840315311159445,"78",0,0
"6884",78,58,58,20,58,17,0.69031828412635,"78",0,0
"6885",78,59,59,20,59,17,0.69147723932864,"78",0,0
"6886",78,60,60,20,60,17,0.69258529754515,"78",0,0
"6887",78,61,61,20,61,17,0.693645759419791,"78",0,0
"6888",78,62,62,20,62,17,0.694661644778313,"78",0,0
"6889",78,63,63,20,63,18,0.846088271829232,"78",0,0
"6890",78,64,64,20,64,18,0.846598468571359,"78",0,0
"6891",78,65,65,20,65,18,0.847088156388585,"78",0,0
"6892",78,66,66,20,66,18,0.847558554615015,"78",0,0
"6893",78,67,67,20,67,18,0.848010787322009,"78",0,0
"6894",78,68,68,21,68,19,0.850725231731308,"78",0,0
"6895",78,69,69,21,69,19,0.851168661194989,"78",0,0
"6896",78,70,70,21,70,19,0.851595659312836,"78",0,0
"6897",78,71,71,21,71,19,0.852007127772324,"78",0,0
"6898",78,72,72,22,72,19,0.711890567166868,"78",0,0
"6899",78,73,73,23,73,19,0.583366197349218,"78",0,0
"6900",78,74,74,24,74,19,0.468939425918384,"78",0,0
"6901",78,75,75,24,75,19,0.470149013087147,"78",0,0
"6902",78,76,76,24,76,19,0.471318972932321,"78",0,0
"6903",78,77,77,25,77,19,0.37245586998137,"78",0,0
"6904",78,78,78,25,78,19,0.373678307949895,"78",0,0
"6905",78,79,79,25,79,20,0.48075574385559,"78",0,0
"6906",78,80,80,25,80,21,0.60026291583511,"78",0,0
"6907",78,81,81,25,81,21,0.601167665310639,"78",0,0
"6908",78,82,82,25,82,21,0.602044474483037,"78",0,0
"6909",78,83,83,25,83,21,0.602894623742958,"78",0,0
"6910",78,84,84,25,84,21,0.603719316114885,"78",0,0
"6911",78,85,85,25,85,21,0.604519683034021,"78",0,0
"6912",78,86,86,26,86,22,0.610064755916117,"78",0,0
"6913",78,87,87,26,87,22,0.610857197784874,"78",0,0
"6914",78,88,88,26,88,22,0.611626995143943,"78",0,0
"6915",78,89,89,27,89,23,0.616855122525199,"78",0,0
